"Customer ID","Fictional Surname","Age","Gender","Years at address","Employment status","Country","Current debt","Postcode","Income","Own home","CCJs","Loan amount","Outcome"
"600702","Peers","53","M","15","Self Employed","UK","1930","NW3 4ND","22500","Mortgage","1","13663","Defaulted"
"993891","MacCafferty","44","F","5","Self Employed","UK","180","UB9 5BE","39000","Own","2","30337","Defaulted"
"862648","Palmer","23","M","4","Self Employed","UK","20","PR7 2FD","51500","Mortgage","1","9058","Paid"
"846331","Woolgar","45","F","26","Employed","UK","7470","LA12 7BX","26500","Mortgage","3","21833","Paid"
"850364","Raimondi","19","F","2","Unemployed","UK","690","OX3 8AX","49500","Own","1","1649","Paid"
"836199","Thomson","51","F","17","Unemployed","UK","7960","AB15 6WF","50500","Rent","0","42272","Paid"
"1093439","Charlton","65","F","28","Unemployed","UK","9610","AB51 7JA","39500","Own","1","20110","Defaulted"
"1010009","Levell","37","F","11","Self Employed","UK","30","BA20 2JR","54000","Mortgage","2","51371","Defaulted"
"958227","Okoye","88","M","46","Unemployed","UK","3570","BD17 7QL","44000","Own","0","26509","Paid"
"723540","Ellingham-Fox","41","F","18","Self Employed","UK","7790","BS8 2HD","17000","Own","1","12932","Paid"
"986311","Lindars","61","M","37","Self Employed","UK","7810","BT23 5PG","30500","Mortgage","3","21353","Defaulted"
"720511","Cheng","21","F","2","Employed","UK","8790","BT34 4TY","39500","Own","2","31362","Defaulted"
"863463","mcmonnies","76","M","24","Employed","UK","2560","BT9 6JG","28000","Own","1","1568","Paid"
"730968","Lester","53","F","19","Employed","UK","5510","CT2 8HY","37500","Mortgage","3","28769","Defaulted"
"826831","Cole","39","M","1","Unemployed","UK","900","CT4 7SE","47000","Mortgage","0","41652","Defaulted"
"935748","Platt","56","F","14","Self Employed","UK","8200","EH6 8ED","33500","Own","0","3685","Defaulted"
"707817","Holloway","18","M","1","Self Employed","UK","5530","G42 8XR","21000","Own","1","18929","Paid"
"1028630","Bumpstead","60","F","8","Self Employed","UK","1080","GL50 2PT","29000","Own","2","1410","Defaulted"
"615584","Adams","52","M","26","Self Employed","UK","770","GL54 3JD","22000","Own","3","18839","Defaulted"
"653758","Hinds","47","M","28","Self Employed","UK","5140","GU10 3HP","43500","Own","2","3454","Defaulted"
"977758","Lydon","70","M","11","Self Employed","UK","3010","GY1 2LT","50000","Own","3","39821","Defaulted"
"594153","Maynard","89","F","11","Unemployed","UK","780","N16 0EG","44000","Mortgage","0","3786","Defaulted"
"1044296","Crossick","25","M","2","Self Employed","UK","50","N16 8DL","54000","Mortgage","0","12982","Defaulted"
"872625","Tempest","85","M","25","Self Employed","UK","1100","N16 9AA","46000","Own","2","37818","Paid"
"976716","Robinson","74","F","7","Self Employed","UK","1200","N19 5GS","40500","Own","1","1060","Defaulted"
"908284","Plakhtienko","75","M","13","Self Employed","UK","10","N7 8LL","35000","Own","0","19495","Paid"
"684994","Dawson","44","F","24","Self Employed","UK","840","N8 9QL","43500","Mortgage","2","5852","Defaulted"
"810550","Bolton","23","F","1","Unemployed","UK","9050","NW3 4JG","53000","Own","1","34778","Defaulted"
"568873","Walton","46","M","16","Employed","UK","1390","PL23 1DE","20000","Mortgage","1","2634","Defaulted"
"567602","Emery","88","M","27","Employed","UK","900","SA10 7PY","52500","Mortgage","2","30196","Defaulted"
"1105605","Whittaker","23","M","1","Self Employed","UK","6030","SE22 8EA","34000","Rent","2","30656","Defaulted"
"764478","Longville","21","F","4","Employed","UK","20","SP5 4BZ","23000","Mortgage","3","3175","Defaulted"
"846588","Lawlor","30","M","9","Self Employed","UK","400","SW4 7DW","41500","Rent","1","24659","Paid"
"604094","Simms","55","F","3","Self Employed","UK","90","SW9 0TS","51500","Own","1","31238","Paid"
"981226","Chambers","68","M","5","Self Employed","UK","2130","W4 3BZ","34000","Mortgage","3","32574","Defaulted"
"751761","Gaskin","86","M","46","Unemployed","UK","710","WN6 9EG","41000","Own","0","29337","Paid"
"725914","Banks","55","F","38","Self Employed","UK","2700","BT28 2LH","19500","Rent","0","15746","Paid"
"972428","Maylin","39","M","14","Unemployed","UK","7290","BT38 8LZ","48500","Own","0","29702","Defaulted"
"947553","Nixon","79","F","33","Employed","UK","6580","PH2 7DG","54000","Own","2","10046","Paid"
"812475","Lutman","73","M","43","Self Employed","UK","50","SW11 3PA","19500","Own","2","6967","Paid"
"767844","Oadley","84","M","43","Unemployed","UK","1780","BT18 0LT","54500","Mortgage","2","42320","Defaulted"
"709493","Apulchev","67","F","40","Self Employed","UK","30","GL6 9AL","52500","Own","2","30851","Defaulted"
"1095026","Skilling","56","F","4","Unemployed","UK","9090","LA23 2JR","54500","Mortgage","1","19033","Defaulted"
"784772","Thompson","88","M","36","Unemployed","UK","1090","CW5 8DE","24000","Own","1","16357","Paid"
"705268","Warr","23","M","2","Self Employed","UK","2880","BT81 7RF","23500","Own","1","7247","Defaulted"
"645529","Thomson","52","F","33","Unemployed","UK","2330","OX2 8PF","21500","Rent","0","11176","Paid"
"854035","Green","85","F","55","Unemployed","UK","340","BT23 5EZ","37500","Rent","0","6544","Paid"
"1060330","Hardwick","51","F","3","Self Employed","UK","5320","BT20 3TD","54500","Own","0","1713","Paid"
"609110","Walker","53","M","11","Self Employed","UK","1580","BT9 5JN","35000","Own","3","30225","Paid"
"707941","Kinchin","35","M","6","Self Employed","UK","9520","GU1 2XX","50000","Own","0","11088","Paid"
"1069461","Stewart","29","M","8","Self Employed","UK","780","KT18 5UA","41000","Own","1","35581","Paid"
"771664","Strudwick","63","F","13","Employed","UK","7920","SW4 9NX","28500","Rent","0","13714","Defaulted"
"1065555","Matuszczyk","65","F","42","Unemployed","UK","4180","G11 7QG","42000","Own","1","27399","Paid"
"1060038","Renfrew","77","F","35","Self Employed","UK","2430","PA34 4AL","40500","Mortgage","2","5747","Defaulted"
"758885","Salt","21","F","1","Employed","UK","9740","BT28 3JH","34000","Mortgage","3","24598","Defaulted"
"845480","Patel","43","F","21","Self Employed","UK","4160","BT9 6NG","31000","Mortgage","0","25035","Paid"
"895706","Brown","32","F","15","Unemployed","UK","2810","CW3 9HN","48000","Rent","1","18588","Paid"
"688045","Mitchell","32","M","12","Employed","UK","9080","DE55 6JZ","52500","Own","0","51478","Defaulted"
"1102469","Du Lieu","23","F","3","Unemployed","UK","9360","DG1 2LZ","41000","Mortgage","0","36383","Defaulted"
"1101479","Bateson","35","F","15","Unemployed","UK","810","NR25 7BE","49500","Own","0","32457","Paid"
"1102258","King","23","F","5","Unemployed","UK","7810","OX3 0PR","50000","Rent","2","9266","Defaulted"
"1101270","Tomczynski","58","M","3","Self Employed","UK","10","PE36 5NA","43500","Own","0","28312","Paid"
"995794","Chandler","71","F","30","Self Employed","UK","2600","PH5 2BB","14000","Mortgage","3","2476","Defaulted"
"835426","Phillips","30","F","1","Employed","UK","2580","PL23 1JL","32500","Own","2","28553","Paid"
"709872","Coppin","67","M","44","Self Employed","UK","4240","RH1 5PL","12500","Mortgage","2","1060","Defaulted"
"941064","Roberts","46","F","21","Unemployed","UK","3280","SA37 0EX","49500","Mortgage","2","37488","Defaulted"
"933656","Cox","70","M","32","Self Employed","UK","130","W4 5BW","29000","Rent","1","23182","Defaulted"
"587841","Ross","42","M","17","Self Employed","UK","8150","WR2 4BU","33000","Rent","0","6888","Defaulted"
"708483","Pieters","69","M","46","Self Employed","UK","280","BN26 6UR","50000","Own","1","28099","Paid"
"732388","Carver","48","M","5","Self Employed","UK","30","BT23 5PA","35500","Mortgage","0","11441","Paid"
"783448","Beever","84","M","45","Unemployed","UK","1210","BT56 8NP","33500","Mortgage","2","24692","Paid"
"789432","Pettman","33","M","16","Self Employed","UK","50","CF5 1GF","24000","Rent","0","16860","Paid"
"618512","O Neill","61","M","29","Self Employed","UK","9040","CT14 7JW","53500","Own","0","21729","Defaulted"
"1059602","Pollard","77","F","36","Unemployed","UK","4370","GU7 1EY","24000","Mortgage","0","2336","Paid"
"567341","Cockrane","82","F","36","Self Employed","UK","4590","N4 2BE","34500","Own","3","6532","Paid"
"869438","Crawford","27","F","2","Self Employed","UK","9650","NW11 6SX","35000","Own","1","11692","Defaulted"
"752162","Donohoe","26","F","7","Self Employed","UK","6740","NW5 3EF","42000","Rent","1","3345","Defaulted"
"911939","Stoke","61","M","17","Self Employed","UK","130","PE24 4AF","43000","Mortgage","0","19661","Paid"
"695203","Page","43","F","17","Unemployed","UK","860","PO38 1UX","49000","Mortgage","0","48225","Paid"
"568452","Mahal","45","F","17","Unemployed","UK","710","S10 4GP","20000","Own","0","10162","Paid"
"1034234","Justhan","74","M","1","Unemployed","UK","2480","SE15 5AG","31500","Mortgage","0","1544","Defaulted"
"755693","Crutchley","50","M","20","Self Employed","UK","6050","SO32 1AB","45500","Mortgage","2","22440","Defaulted"
"1090382","Pusey","63","M","29","Unemployed","UK","0","TN31 7NT","35000","Own","2","16928","Defaulted"
"1059589","Engerer","58","F","15","Unemployed","UK","2460","W10 5LZ","18000","Own","3","12017","Defaulted"
"924844","Watkins","60","F","22","Self Employed","UK","1560","W7 3BH","36000","Rent","0","10506","Paid"
"779329","Goodenough","51","F","12","Unemployed","UK","6690","WR14 3JX","53000","Own","3","24718","Defaulted"
"1024537","Hoppitt","49","M","28","Self Employed","UK","8740","B95 5EG","52000","Own","3","25495","Paid"
"625715","Jones","78","M","25","Employed","UK","90","EN7 5NF","53000","Own","2","40136","Paid"
"859872","Blake","29","M","1","Employed","UK","4540","G77 6QH","54000","Mortgage","1","42210","Paid"
"885113","Riley","21","1","4","Self Employed","UK","4760","CW5 5UR","39500","Mortgage","2","12731","Defaulted"
"975822","Nabi","72","M","20","Self Employed","UK","870","IG10 1TZ","38000","Mortgage","3","22089","Defaulted"
"600838","Tucker","81","M","10","Employed","UK","7720","KY16 9UJ","52500","Mortgage","0","48071","Defaulted"
"869260","Price","85","F","2","Unemployed","UK","70","SW1X 0HT","52000","Own","0","12756","Paid"
"595256","Markiewisz","88","M","39","Self Employed","UK","5520","SW6 4QH","40000","Mortgage","3","24379","Defaulted"
"860175","Phipps","24","F","2","Unemployed","UK","30","SW7 4DB","30000","Own","0","3641","Paid"
"716553","Brewis","38","F","18","Self Employed","UK","7910","EH10 7EG","23000","Own","1","12611","Paid"
"980080","Owen","41","M","5","Unemployed","UK","2190","BT9 6TW","31500","Mortgage","1","19293","Paid"
"924041","Frisby","60","F","15","Unemployed","UK","4330","SM1 4PD","45500","Mortgage","1","26590","Paid"
"910150","Clark","81","M","54","Self Employed","UK","8740","OX44 7XY","40500","Own","0","35287","Defaulted"
"579170","Luker","52","F","32","Unemployed","UK","3870","EH7 4NA","46000","Rent","3","38405","Defaulted"
"614055","Haagensen","83","M","48","Self Employed","UK","1220","HA6 1RQ","44500","Mortgage","0","27959","Paid"
"764457","Moul","86","F","24","Unemployed","UK","200","W11 2PS","27500","Own","1","17877","Paid"
"1007115","Turner","44","M","7","Self Employed","UK","170","BN26 5SW","44000","Own","2","23306","Defaulted"
"987423","Smallwood","83","M","25","Self Employed","UK","4410","SW6 6BZ","52500","Own","3","33405","Defaulted"
"881864","Tomlinson","34","F","5","Self Employed","UK","180","UB9 6HP","35500","Mortgage","0","30484","Paid"
"944185","Manchtelow","82","F","6","Unemployed","UK","9800","DT9 3AJ","36000","Mortgage","3","7564","Defaulted"
"933877","Culver","26","F","7","Self Employed","UK","2140","NW6 4LU","51000","Mortgage","0","48920","Defaulted"
"645285","Shakeri","25","M","8","Self Employed","UK","290","IM1 5BY","44000","Own","1","15679","Paid"
"666154","Berry","41","F","18","Unemployed","UK","2130","W4 3EY","43500","Own","2","2429","Defaulted"
"907915","Olford","37","M","3","Employed","UK","3520","LA23 2HB","25500","Own","0","6190","Paid"
"680942","McCarthy","75","F","19","Unemployed","UK","3360","RG27 9UA","21000","Own","0","10325","Defaulted"
"857693","Harris","81","F","9","Unemployed","UK","1090","TN17 4LD","26000","Own","0","18497","Paid"
"581354","Cooper","27","F","2","Self Employed","UK","4370","W10 6LX","32500","Own","100","9162","Paid"
"796186","Ross","29","M","8","Unemployed","UK","1450","SL6 9EL","42500","Rent","1","9049","Paid"
"894432","Goldstein","59","F","8","Self Employed","UK","4780","CM15 0UG","43000","Mortgage","0","15659","Paid"
"916588","Hughs","62","F","40","Self Employed","UK","6290","BN14 9QY","34500","Own","3","33884","Defaulted"
"1087112","Gould","30","F","11","Unemployed","UK","870","CM2 0TU","36500","Rent","0","32167","Paid"
"625057","Barrile","59","M","14","Self Employed","UK","1370","PE14 8QN","35000","Own","0","9079","Paid"
"1033006","Lok","72","F","27","Self Employed","UK","250","BR6 0AJ","45500","Own","0","41591","Paid"
"1002804","Jobson","49","M","14","Employed","UK","7000","NR3 1BY","9000","Own","1","543","Paid"
"869559","Edwards","18","M","1","Employed","UK","2030","TQ14 0BW","45000","Own","0","25693","Defaulted"
"813026","Beard","33","F","12","Unemployed","UK","1250","OX17 3AN","38500","Mortgage","0","1621","Paid"
"881585","Fiarbank","83","F","33","Self Employed","UK","4490","CV37 6SL","34500","Own","0","29309","Paid"
"1013231","Webster","73","M","38","Unemployed","UK","20","FK7 8AT","37500","Own","2","31232","Defaulted"
"582054","Fearon","58","F","30","Employed","UK","1910","CF35 5DW","52500","Rent","0","3732","Paid"
"796753","Vanner","62","M","39","Self Employed","UK","3410","LN8 3FG","53500","Own","0","40662","Paid"
"980741","Rahal","84","F","16","Employed","UK","880","AB15 4BQ","53000","Mortgage","1","46059","Defaulted"
"751663","Sandhu","54","M","24","Self Employed","UK","650","BD18 1PZ","41000","Own","0","17187","Paid"
"664233","Varden","87","F","70","Unemployed","UK","4550","BH1 3TA","22000","Own","2","15641","Paid"
"666265","Teeling","49","F","2","Unemployed","UK","2090","BH15 1HJ","42000","Rent","0","38800","Paid"
"971059","Smith","22","M","5","Self Employed","UK","10","BN7 2QB","35500","Own","0","8424","Paid"
"588376","Hockett","37","F","15","Employed","UK","1250","BS20 8PW","29500","Mortgage","0","16722","Paid"
"910515","Iwobi","77","M","60","Self Employed","UK","2340","CB1 3RT","44500","Rent","3","25169","Defaulted"
"1072664","Taylor","62","M","27","Self Employed","UK","760","CF62 6ST","48000","Mortgage","2","2220","Defaulted"
"853415","Francis","40","M","23","Self Employed","UK","1750","CM1 3SF","51000","Mortgage","0","15703","Paid"
"759933","Siddiqui","34","F","9","Self Employed","UK","1030","CM1 3SJ","40500","Own","1","31226","Paid"
"970218","Baser","53","F","8","Unemployed","UK","8080","CV8 2EY","41500","Rent","2","26065","Defaulted"
"894397","Welham","30","F","10","Self Employed","UK","4130","DH1 4DZ","19500","Mortgage","0","5317","Defaulted"
"825692","Beesley","37","M","2","Employed","UK","1300","DN37 8NR","38000","Rent","0","20750","Defaulted"
"759689","Royds","32","F","2","Self Employed","UK","4030","DT7 3BY","52000","Mortgage","3","626","Defaulted"
"662541","Marsh","60","M","1","Self Employed","UK","5540","EH48 1QA","32000","Rent","0","13428","Paid"
"1009535","Kareen","29","M","4","Self Employed","UK","5860","G42 9AN","47500","Own","2","25867","Defaulted"
"926504","Mason","69","M","44","Unemployed","UK","710","G5 0UN","53000","Own","1","45109","Paid"
"1037772","Fewson","24","F","2","Employed","UK","7440","G64 2RJ","35000","Own","1","3380","Paid"
"615306","Murray","60","F","35","Unemployed","UK","1820","GU1 3RX","40500","Own","3","32197","Paid"
"568270","Stansall","62","M","21","Self Employed","UK","840","GU46 6QF","41000","Mortgage","0","11865","Paid"
"611248","Khan","68","F","45","Unemployed","UK","5140","GU6 8PS","37500","Own","0","23415","Paid"
"982254","Ahmed","27","F","7","Employed","UK","0","HS1 2HP","34500","Mortgage","0","30636","Paid"
"1109473","Hunphreys","79","F","51","Self Employed","UK","6610","IM9 1NP","51500","Own","1","43510","Paid"
"734953","Jones","68","F","15","Self Employed","UK","7950","KT21 1PY","15500","Own","1","8885","Paid"
"609356","Ingram","51","F","24","Self Employed","UK","4010","KT23 3AQ","31000","Mortgage","0","11498","Defaulted"
"608857","Monroe","25","M","5","Self Employed","UK","7920","LE1 6YT","43000","Own","0","30088","Paid"
"903834","Tait","28","F","1","Self Employed","UK","460","LS6 4QX","35500","Mortgage","0","6761","Defaulted"
"818792","Murray","38","M","3","Employed","UK","5720","MK8 0ND","52000","Own","1","48093","Defaulted"
"829571","Chappell","27","M","10","Self Employed","UK","6360","N3 1TE","32500","Own","1","27062","Paid"
"1008793","Jardine","72","M","49","Self Employed","UK","20","NN4 6JW","29000","Mortgage","0","712","Paid"
"836703","Kearns","60","F","7","Self Employed","UK","7880","OX10 7JY","48000","Own","1","678","Paid"
"972228","Rubidge","89","M","59","Unemployed","UK","1680","PE37 8EN","36500","Own","3","32371","Paid"
"592184","Patel","22","M","2","Unemployed","UK","3620","PE9 1EY","38000","Own","1","10370","Defaulted"
"990826","Sinitsky","37","F","13","Employed","UK","2420","PO20 1PU","40500","Own","3","12040","Paid"
"770973","Perrott","25","M","6","Unemployed","UK","0","RH5 6BP","35500","Mortgage","0","9909","Paid"
"775321","Knowles","62","F","15","Unemployed","UK","5270","RH8 0LJ","48500","Mortgage","0","28092","Paid"
"874535","Baker","21","F","4","Self Employed","UK","1200","RM14 2AF","35500","Own","3","29023","Defaulted"
"964930","Owen","52","M","6","Unemployed","UK","3380","RM17 6HW","35500","Own","0","24234","Paid"
"619435","Borrow","29","F","12","Self Employed","UK","7650","SE20 7UQ","44000","Mortgage","1","2662","Paid"
"883863","Seamans","34","F","10","Self Employed","UK","290","SE28 0JA","10500","Own","3","7302","Defaulted"
"935217","Woodage","42","F","16","Self Employed","UK","6180","SE8 3RE","40500","Mortgage","0","39355","Paid"
"1095511","Aziz","58","F","12","Unemployed","UK","160","SK10 4BE","41500","Own","3","8013","Defaulted"
"927634","Sedgwick","75","F","40","Self Employed","UK","670","SL6 2JB","50000","Mortgage","3","20079","Paid"
"754790","Equere","82","F","54","Employed","UK","5490","SP5 5LU","42000","Own","0","10323","Defaulted"
"897068","Myers","48","M","16","Self Employed","UK","960","SW16 1UP","54500","Own","2","49584","Defaulted"
"898823","Richards","32","M","6","Self Employed","UK","5070","SW9 9RQ","37000","Own","2","15645","Defaulted"
"884444","Potiszil","58","F","28","Unemployed","UK","6430","SY22 6TS","49000","Rent","0","21061","Paid"
"636398","Talab","76","M","9","Self Employed","UK","3490","TA4 1QN","39500","Own","0","18971","Defaulted"
"723982","Brock","35","M","6","Unemployed","UK","6560","TD3 6JT","48000","Own","1","2325","Defaulted"
"774819","Ballesteros","33","M","4","Employed","UK","2530","TW2 5JR","20500","Own","0","5906","Defaulted"
"962393","Khin","52","M","19","Employed","UK","100","UB8 1PA","52500","Mortgage","1","3567","Paid"
"882006","Allen","39","M","6","Employed","UK","4660","W5 4ST","53500","Rent","3","26956","Defaulted"
"945296","McGreevy","32","M","4","Self Employed","UK","870","WD3 5GF","38000","Own","0","7548","Defaulted"
"737065","Chemney","86","F","11","Unemployed","UK","1990","YO23 7EH","24000","Mortgage","2","305","Paid"
"703327","Ironmonger","75","M","11","Self Employed","UK","2670","OX15 5LU","42500","Own","1","34252","Defaulted"
"730242","Harvey","75","F","58","Self Employed","UK","6540","PE8 4BW","33000","Mortgage","0","5940","Paid"
"677418","Black","18","M","1","Employed","UK","1080","CA12 4AP","34500","Own","1","18744","Paid"
"622423","Ali","84","M","32","Self Employed","UK","130","GL6 6XW","30500","Own","0","22435","Defaulted"
"686387","Francou","85","F","28","Unemployed","UK","1640","EX18 7BR","52500","Own","0","29580","Paid"
"596300","Tupper","39","M","20","Self Employed","UK","1830","SW12 0JZ","7000","Own","0","3177","Paid"
"677897","Burnard","24","F","5","Self Employed","UK","1140","BT79 0PZ","49500","Rent","0","28954","Paid"
"1069886","Eaglesam","19","M","2","Employed","UK","3620","BT27 4LF","54000","Mortgage","1","24676","Paid"
"738999","Clarke","51","M","12","Self Employed","UK","6460","NR34 9NE","21500","Mortgage","1","5564","Defaulted"
"686159","MacPherson","33","M","16","Self Employed","UK","1180","S66 1AT","40500","Own","2","36618","Defaulted"
"833718","Martin","40","M","9","Self Employed","UK","3770","PR8 2AU","51000","Own","3","35981","Defaulted"
"984597","Richards","66","M","3","Self Employed","UK","6210","RH3 7ND","26000","Own","2","12092","Defaulted"
"838048","Clarkson","65","F","11","Unemployed","UK","1030","OX13 6NQ","48500","Own","0","21953","Paid"
"614742","Brannigan","17","M","1","Self Employed","UK","2990","FK8 2BJ","41000","Mortgage","0","31036","Defaulted"
"580179","Madden","69","M","32","Self Employed","UK","7760","BS20 8DR","48500","Own","1","3393","Paid"
"881208","Shotter","58","M","3","Unemployed","UK","9610","TN6 3LQ","19000","Mortgage","3","4344","Paid"
"705393","Green","27","F","7","Self Employed","UK","620","TN1 1DX","47500","Own","0","30003","Paid"
"608841","Wood","70","M","39","Self Employed","UK","4750","BT19 6DA","12000","Own","1","10637","Defaulted"
"1044929","Ward","19","F","2","Unemployed","UK","2110","SL4 4PZ","50000","Mortgage","2","46825","Defaulted"
"687305","Ross","59","M","7","Self Employed","UK","10","G61 3LY","11500","Own","2","8835","Defaulted"
"764965","Ovayolu","58","F","13","Self Employed","UK","4870","MK17 8LN","53000","Mortgage","3","35785","Defaulted"
"1108394","Rees","85","F","66","Self Employed","UK","6440","NN7 4DN","46000","Own","0","1647","Paid"
"605866","Graves","73","M","5","Unemployed","UK","8140","TN2 3QY","13000","Own","1","6887","Paid"
"1014503","Andrew","45","M","28","Employed","UK","2930","GU25 4NP","50000","Own","2","16619","Paid"
"828610","Caskey","62","F","13","Self Employed","UK","450","CR3 0HD","45000","Mortgage","0","10983","Paid"
"783115","Specketer","76","F","11","Self Employed","UK","260","SP8 5HS","54000","Own","0","11380","Paid"
"587244","Smith","33","F","2","Employed","UK","450","BT44 0SL","32000","Own","1","16559","Paid"
"1108839","Wood","36","F","7","Self Employed","UK","4290","BN25 4DW","20000","Mortgage","0","7358","Paid"
"1026182","Monaghan","36","M","2","Self Employed","UK","80","SM2 5NJ","39000","Own","0","9827","Defaulted"
"793550","Rushton","36","M","12","Unemployed","UK","8990","RH5 5AB","44000","Rent","0","4339","Defaulted"
"717011","Toor","47","F","19","Self Employed","UK","480","IP12 4AD","40500","Own","3","17164","Defaulted"
"558675","Marsell","46","F","6","Unemployed","UK","820","DL2 1SN","52000","Own","3","12027","Defaulted"
"926353","Juliff","65","F","37","Self Employed","UK","6500","BT56 8EA","54500","Mortgage","1","9836","Paid"
"920669","Thomas","66","M","5","Self Employed","UK","360","WS13 6BU","52000","Own","1","47804","Defaulted"
"647026","Pearman","61","M","30","Self Employed","UK","8450","NN3 9TB","40000","Mortgage","3","38158","Defaulted"
"1093781","Dodd","85","F","49","Self Employed","UK","3030","BT71 7PQ","21500","Own","0","354","Paid"
"712588","Carr","31","F","10","Self Employed","UK","1720","BT36 5JJ","40500","Mortgage","2","11535","Paid"
"691908","Yaman","37","F","18","Unemployed","UK","110","YO25 6RZ","49000","Own","0","37723","Defaulted"
"1049601","Powell","74","M","53","Employed","UK","2580","SA3 4TS","17000","Mortgage","2","16826","Defaulted"
"1084611","Ashton","40","F","6","Self Employed","UK","440","BT4 2HF","9000","Rent","1","6704","Defaulted"
"802423","Ward","85","M","4","Employed","UK","4340","CR2 8RE","38000","Own","0","1613","Paid"
"886717","Judice","39","0","18","Self Employed","UK","4790","ME13 0BL","51500","Mortgage","3","1640","Defaulted"
"1095072","McCarron","74","F","56","Unemployed","UK","0","AB10 6BW","31000","Own","1","22692","Paid"
"848435","Cleaver","76","M","18","Self Employed","UK","1600","B45 8LB","52000","Own","2","15689","Defaulted"
"709453","Hatch","69","M","5","Employed","UK","70","BA1 9DE","54000","Mortgage","0","48085","Defaulted"
"953026","Liddle","25","M","8","Unemployed","UK","8060","BH1 3QH","27000","Rent","3","11184","Defaulted"
"727227","Sweeney","63","F","8","Self Employed","UK","3200","BN1 5DE","48000","Mortgage","0","6803","Paid"
"563696","Williams","56","M","12","Employed","UK","0","BN3 1HB","54500","Own","0","8458","Paid"
"943851","Palmer","33","M","4","Unemployed","UK","510","BN3 3TJ","39000","Own","1","37240","Paid"
"1057786","Warwick","25","F","2","Self Employed","UK","400","BT20 5HX","12500","Own","0","5037","Paid"
"850398","Cooke","83","F","56","Unemployed","UK","3170","BT23 6BD","38500","Mortgage","0","10089","Paid"
"1030831","Tomporwski","63","F","1","Unemployed","UK","5790","BT27 5TJ","40500","Rent","0","8089","Paid"
"853022","Turner","22","F","1","Self Employed","UK","8160","BT30 9BQ","37500","Own","1","22891","Defaulted"
"673478","Brooks","20","M","1","Employed","UK","3460","BT34 5BL","14000","Own","1","13546","Paid"
"1077081","Joshi","19","F","2","Self Employed","UK","6050","BT79 7JN","23500","Own","1","14971","Paid"
"765713","Harvey","74","M","47","Employed","UK","6040","CM13 3PB","37500","Rent","3","35539","Defaulted"
"1083449","Perry","81","F","21","Self Employed","UK","90","CV37 7JD","38500","Own","0","3485","Paid"
"635647","Tracey","53","F","35","Unemployed","UK","3330","CW5 5GG","29000","Own","0","20759","Paid"
"791582","Gough","46","M","24","Employed","UK","400","DD7 7JX","26500","Own","1","12921","Paid"
"772387","Upham","66","F","31","Self Employed","UK","10","DN1 2LW","23000","Own","2","8560","Paid"
"838662","Adams","51","F","26","Employed","UK","730","E14 8NG","35000","Own","0","30987","Paid"
"623463","Butterworth","83","F","65","Unemployed","UK","2570","E2 7RJ","18500","Mortgage","1","18319","Defaulted"
"1074063","Aston","50","F","11","Self Employed","UK","3950","EC1V 7JW","27500","Own","1","21509","Paid"
"796679","Pritchard","37","M","15","Self Employed","UK","7870","EH6 6PP","19500","Mortgage","2","18982","Defaulted"
"688404","Warden","32","F","2","Self Employed","UK","2070","GU8 5NX","49500","Mortgage","1","14940","Paid"
"941249","Tomlinson","29","M","9","Unemployed","UK","9410","HA7 3AZ","42500","Own","0","23442","Defaulted"
"774144","Humphrey","34","F","16","Self Employed","UK","7680","IM2 3AH","41500","Rent","0","32427","Paid"
"1006647","Pietkiewicz","38","M","13","Employed","UK","2830","IM4 6DG","52500","Mortgage","1","33619","Paid"
"1104069","Turner","82","F","62","Self Employed","UK","0","IP21 5PA","54000","Mortgage","0","5485","Paid"
"654955","Exton","80","F","41","Employed","UK","5840","LS22 5BG","39000","Mortgage","2","21823","Paid"
"623460","Tronson","86","F","43","Employed","UK","2410","LS29 8TJ","44500","Own","1","34243","Paid"
"975117","Patel","40","M","20","Employed","UK","1480","LS7 2EZ","54500","Mortgage","0","3974","Paid"
"859095","Seymour","83","F","1","Self Employed","UK","5990","MK40 3QS","34500","Mortgage","0","15279","Defaulted"
"756718","Evans","75","F","45","Unemployed","UK","1770","N10 2BN","45000","Own","1","677","Paid"
"995054","Sandhu","89","F","40","Unemployed","UK","220","N10 3QG","42000","Rent","1","10696","Paid"
"1077765","Darby","68","F","36","Unemployed","UK","9510","N16 7DG","50000","Rent","2","49704","Defaulted"
"1019894","Joseph","85","M","26","Self Employed","UK","4590","N6 5DR","44000","Own","0","39212","Defaulted"
"1074337","Tremerco","31","M","6","Self Employed","UK","1040","NE71 6QS","37500","Mortgage","1","24537","Paid"
"1060019","Griffiths","37","M","6","Self Employed","UK","8150","NP16 7BZ","47000","Own","0","27239","Defaulted"
"1079489","Smith","85","M","37","Employed","UK","1060","NW6 7TU","16000","Own","2","6121","Defaulted"
"615965","Lattimer","54","F","2","Self Employed","UK","6500","PE28 4SS","53500","Own","0","48427","Paid"
"1050293","Pentlow","63","F","33","Self Employed","UK","80","PH15 2PF","35000","Mortgage","1","15832","Paid"
"980062","Chaudhri","63","M","42","Unemployed","UK","2700","PO35 5NB","42500","Mortgage","3","18470","Defaulted"
"1059704","Alcock","49","M","17","Unemployed","UK","2110","RG1 6HR","32000","Own","2","30312","Defaulted"
